Employee_ID,Age,Attrition,Business_Travel,Department,Distance_From_Home,Education,Environment_Satisfaction,Gender,Salary,Job_Involvement,Job_Level,Job_Role,Job_Satisfaction,Marital_Status,Number_of_Companies_Worked_previously,Overtime,Salary_Hike_in_percent,Total_working_years_experience,Work_life_balance,No_of_years_worked_at_current_company,No_of_years_in_current_role,Years_since_last_promotion
4072,43,No,Travel Rarely,Cyber Security,28,Master's,5,FEMALE,57614,5,6,HR,2,Married,8,No,81,14,5,0,2,0
1682,31,Yes,Travel Rarely,IT Services,44,Master's,3,female,205878,3,4,Support,4,Divorced,4,No,51,15,4,9,5,3
2983,28,No,Travel Rarely,IT Services,15,Degree,1,FEMALE,51432,3,7,Developer,2,Married,7,No,16,6,3,4,0,6
9865,35,Yes,Travel Rarely,IT Services,48,Degree,4,male,116042,2,5,IT,4,Single,6,No,58,5,4,10,8,3
4783,38,No,Travel Rarely,Cyber Security,12,Master's,5,female,156637,3,4,IT,5,Married,2,No,38,19,4,1,10,7
315,44,Yes,Travel Frequently,Software Development,50,Below College,3,male,59194,2,1,QA Analyst,3,Divorced,7,No,35,1,1,4,1,8
535,35,No,Travel Frequently,Software Development,22,Graduation,2,female,67056,4,5,QA Analyst,3,Single,1,No,21,2,3,1,10,3
1526,37,No,Travel Rarely,Software Development,10,Master's,1,female,31743,1,4,Director,2,Single,6,No,100,20,2,2,5,8
6270,45,Yes,Travel Rarely,Cyber Security,21,PhD,2,MALE,155219,2,6,QA Analyst,1,Married,3,No,14,5,5,8,2,2
9398,20,No,Travel Rarely,Software Development,13,Graduation,4,male,58573,3,8,Software Engineer,1,Divorced,9,No,35,12,2,9,8,4
6144,29,No,Travel Rarely,Cyber Security,45,Graduation,2,female,77514,1,8,Developer,3,Married,8,No,98,18,5,1,4,2
1808,37,No,Travel Rarely,Software Development,38,Master's,4,male,213431,2,8,Business Analyst,5,Married,5,No,88,6,2,8,1,1
9969,32,No,Travel Rarely,Cyber Security,20,Degree,4,FEMALE,32110,5,3,QA Analyst,4,Married,10,Yes,84,11,5,0,0,1
8715,43,No,No Travel,IT Services,6,Degree,4,male,96350,4,7,Software Engineer,5,Single,3,No,1,18,5,7,10,6
693,46,No,No Travel,Network Administration,18,Degree,5,male,95335,3,4,Business Analyst,1,Divorced,0,No,37,10,3,2,9,0
3956,63,No,No Travel,Data Science,31,Graduation,4,MALE,197944,1,1,HR,3,Divorced,2,Yes,6,11,3,2,10,0
9376,23,No,No Travel,Network Administration,37,PhD,2,female,155282,1,7,QA Analyst,5,Divorced,9,No,53,14,4,10,2,2
2309,39,No,Travel Rarely,Network Administration,43,Graduation,2,MALE,191013,2,2,HR,1,Married,1,No,78,12,4,5,9,1
5175,34,Yes,Travel Rarely,Network Administration,33,Degree,3,MALE,52791,2,3,Software Engineer,2,Divorced,2,No,60,16,,10,4,3
5937,18,No,Travel Rarely,Network Administration,20,Master's,2,MALE,98769,5,5,Support,1,Single,2,No,46,4,4,9,8,5
2980,60,No,No Travel,IT Services,20,Degree,5,MALE,175205,2,2,Support,3,Married,7,No,43,6,5,6,9,6
4779,47,No,Travel Rarely,Software Development,2,PhD,4,female,132430,1,7,Manager,5,Divorced,3,No,61,1,4,1,4,3
144,49,Yes,Travel Frequently,Software Development,36,Master's,1,female,100158,5,7,Help Desk,2,Single,10,No,11,8,1,2,9,4
2302,55,No,Travel Rarely,Data Science,19,PhD,5,MALE,31822,4,7,Director,1,Single,3,No,95,17,3,9,0,0
9292,48,No,Travel Frequently,Network Administration,33,Master's,1,female,148029,3,5,Consultant,4,Single,3,Yes,100,12,1,5,2,3
1703,34,Yes,Travel Frequently,Cyber Security,18,Degree,2,female,35793,4,1,Software Engineer,5,Divorced,2,No,78,18,5,4,2,8
7400,33,No,No Travel,Data Science,47,Graduation,3,MALE,30424,4,7,HR,5,Divorced,6,No,70,2,5,6,3,7
9444,62,Yes,Travel Frequently,Data Science,21,Graduation,2,MALE,65700,1,6,IT,3,Married,2,No,97,17,1,7,4,3
6343,39,No,Travel Frequently,Data Science,15,Master's,5,male,63303,3,7,Software Engineer,3,Divorced,10,No,4,2,1,8,7,4
1569,59,No,Travel Frequently,Cyber Security,38,Degree,3,male,36794,3,8,IT,5,Married,4,No,43,11,1,5,3,4
438,33,No,Travel Frequently,Data Science,22,Graduation,3,MALE,51869,4,7,Business Analyst,5,Married,2,No,91,11,3,5,8,8
9671,53,Yes,Travel Rarely,Network Administration,50,Master's,1,FEMALE,54334,1,7,Manager,4,Married,2,Yes,100,13,1,9,10,2
8778,60,Yes,Travel Rarely,Cyber Security,32,Graduation,2,female,33349,2,8,Support,2,Married,4,No,81,20,5,3,4,1
2090,28,No,No Travel,Network Administration,31,PhD,5,female,71091,1,7,Help Desk,3,Divorced,6,Yes,26,15,1,4,0,8
3030,63,No,No Travel,Cyber Security,30,Degree,5,female,144071,3,2,Support,2,Married,8,No,23,14,2,8,5,3
5164,25,Yes,Travel Rarely,Cyber Security,15,Graduation,2,female,154714,2,3,IT,1,Divorced,3,Yes,44,2,2,8,0,8
1657,27,Yes,No Travel,Cyber Security,13,Degree,3,female,148005,2,1,Software Engineer,4,Married,2,No,82,6,1,10,3,6
941,32,No,Travel Rarely,Software Development,17,Below College,5,male,,5,4,Director,4,Married,7,No,92,15,5,9,8,4
3228,38,No,Travel Rarely,Data Science,42,Master's,3,female,69638,1,7,Manager,4,Divorced,7,No,69,0,3,1,2,0
32,45,No,Travel Rarely,Cyber Security,39,PhD,2,male,,3,1,Manager,1,Divorced,0,No,13,11,2,0,6,1
8476,43,Yes,Travel Frequently,Data Science,17,PhD,4,FEMALE,73895,4,3,Director,2,Single,3,Yes,29,4,4,8,3,8
1448,62,No,Travel Rarely,Network Administration,19,Degree,2,female,112177,2,7,IT,1,Married,6,No,98,8,5,2,5,1
3301,30,No,Travel Rarely,IT Services,5,PhD,5,male,70461,4,3,Help Desk,2,Married,4,Yes,49,8,2,4,10,6
9363,63,Yes,Travel Rarely,IT Services,42,Graduation,1,female,114803,1,1,Manager,5,Divorced,7,No,62,1,1,1,10,6
4741,43,No,Travel Frequently,IT Services,22,Degree,4,MALE,89688,3,2,Consultant,,Single,7,No,73,7,3,10,8,0
958,31,No,No Travel,Data Science,22,Degree,5,female,179487,1,3,Business Analyst,1,Married,5,No,28,19,4,6,1,7
670,33,No,Travel Rarely,IT Services,7,Master's,2,MALE,127655,2,2,Consultant,1,Divorced,1,Yes,66,11,5,10,6,2
8916,35,No,No Travel,Data Science,43,PhD,5,male,129585,1,6,Manager,2,Married,10,No,53,3,5,4,9,4
1557,54,Yes,Travel Rarely,Data Science,48,Degree,1,FEMALE,92149,4,7,Consultant,2,Divorced,4,Yes,58,0,,10,2,7
8599,41,Yes,Travel Frequently,Cyber Security,35,Degree,2,male,120644,2,8,Consultant,1,Single,8,No,62,0,4,4,2,1
697,23,No,Travel Rarely,IT Services,21,Master's,1,female,173592,3,3,HR,5,Married,0,No,53,2,5,1,9,5
5431,22,No,No Travel,Cyber Security,16,Degree,4,male,104613,2,7,Manager,4,Single,0,Yes,1,2,3,8,4,1
550,37,No,Travel Rarely,Data Science,25,PhD,2,male,112241,5,4,IT,5,Divorced,3,No,14,6,,2,10,0
5848,53,No,Travel Rarely,Data Science,26,Degree,1,MALE,158880,3,8,Help Desk,2,Married,5,No,28,18,,7,5,5
8969,36,No,Travel Rarely,IT Services,21,Below College,5,FEMALE,,3,2,Support,1,Divorced,0,No,2,14,1,1,6,8
6633,40,No,Travel Rarely,Cyber Security,16,Graduation,5,FEMALE,84468,4,4,Software Engineer,5,Married,9,No,79,11,2,2,9,1
4372,47,No,Travel Rarely,Data Science,36,Degree,4,female,192243,5,1,Software Engineer,5,Married,5,Yes,79,14,4,8,0,8
3920,43,No,Travel Rarely,Cyber Security,31,Degree,4,female,162106,1,8,Director,1,Single,1,No,18,16,3,3,4,2
4454,20,No,Travel Rarely,Data Science,8,Graduation,1,FEMALE,143630,2,2,Technician,4,Married,4,No,37,10,3,1,2,4
3038,21,No,Travel Frequently,Data Science,33,Graduation,1,FEMALE,154043,2,3,Manager,4,Married,4,Yes,32,2,5,8,0,1
5090,35,Yes,Travel Rarely,IT Services,47,Graduation,2,FEMALE,148687,3,8,Support,,Married,7,Yes,70,17,3,10,6,8
5960,44,Yes,Travel Rarely,IT Services,17,Graduation,2,FEMALE,91612,5,3,Consultant,3,Married,0,No,63,3,5,6,7,2
8666,60,No,Travel Frequently,Cyber Security,20,Master's,3,MALE,121633,3,3,QA Analyst,4,Married,9,No,5,20,,8,9,6
7297,35,No,Travel Rarely,IT Services,35,Below College,2,male,50849,4,2,Support,1,Single,2,No,8,9,,6,4,3
3049,37,No,Travel Rarely,Software Development,17,Degree,2,MALE,152039,5,8,Support,3,Divorced,4,No,40,17,4,9,2,0
6670,19,No,Travel Rarely,IT Services,29,Graduation,1,FEMALE,183846,1,8,Developer,2,Divorced,3,No,100,16,5,0,4,0
7242,57,No,No Travel,IT Services,31,Graduation,3,MALE,74313,2,8,Help Desk,3,Married,9,No,22,5,5,0,5,6
420,36,No,Travel Rarely,IT Services,4,Graduation,4,MALE,167974,5,7,Technician,5,Single,9,Yes,63,19,2,5,1,0
7945,37,Yes,Travel Frequently,Data Science,50,Graduation,5,male,34963,1,8,QA Analyst,2,Single,5,No,52,12,2,5,4,4
583,40,No,Travel Rarely,Data Science,45,PhD,4,MALE,97206,3,7,Support,1,Divorced,6,No,96,6,3,10,7,1
6942,28,No,Travel Rarely,IT Services,1,Graduation,3,female,183792,4,7,Software Engineer,1,Married,3,No,57,20,3,3,5,4
8492,59,Yes,Travel Rarely,IT Services,42,Graduation,3,FEMALE,200749,1,1,Software Engineer,1,Single,9,Yes,14,9,2,1,9,0
7852,44,No,Travel Rarely,Data Science,9,Master's,2,MALE,120712,1,3,IT,5,Married,1,No,95,11,5,10,5,3
3629,47,No,Travel Rarely,IT Services,4,Graduation,4,male,106817,4,2,Consultant,4,Divorced,9,No,4,16,3,8,0,3
8716,26,Yes,Travel Rarely,Data Science,27,PhD,2,male,145596,3,7,Director,3,Married,2,No,15,8,5,2,3,0
9066,24,Yes,Travel Rarely,Data Science,30,Master's,5,male,97623,2,2,Software Engineer,3,Married,3,No,50,17,1,8,2,0
6673,31,No,Travel Rarely,Software Development,7,Master's,4,male,80291,2,3,Developer,4,Divorced,7,No,28,12,5,8,8,0
5955,26,No,No Travel,Software Development,33,Below College,3,male,,1,4,IT,1,Married,4,Yes,100,19,5,9,0,1
8683,56,No,Travel Frequently,Cyber Security,7,Graduation,3,MALE,59189,2,5,HR,5,Married,9,No,0,15,3,4,4,0
8884,56,No,Travel Rarely,Software Development,27,Master's,5,MALE,68463,3,7,Consultant,4,Divorced,7,No,85,10,3,8,9,2
4911,58,No,Travel Rarely,Cyber Security,16,PhD,3,FEMALE,,2,1,IT,1,Married,8,No,80,13,2,10,6,1
7907,51,Yes,Travel Frequently,Software Development,47,Degree,1,MALE,169691,2,7,IT,1,Single,7,No,33,20,5,6,8,4
8521,47,No,Travel Rarely,Cyber Security,37,Graduation,4,female,77283,2,1,Manager,1,Divorced,3,Yes,67,20,5,6,6,2
7537,30,No,Travel Rarely,Data Science,38,Degree,5,female,101237,5,5,Help Desk,5,Married,1,No,54,18,4,5,3,3
2530,59,No,Travel Rarely,IT Services,6,Degree,4,male,175137,1,6,Manager,4,Married,6,No,38,11,1,9,8,7
784,32,No,No Travel,Cyber Security,45,Degree,3,MALE,87762,3,2,IT,1,Single,1,No,31,14,5,2,7,1
8980,59,No,Travel Rarely,IT Services,42,Master's,5,male,72268,2,7,Software Engineer,3,Married,6,No,7,4,5,0,5,2
4399,51,No,Travel Rarely,IT Services,20,Graduation,5,female,34971,3,1,Support,1,Single,8,Yes,18,8,3,7,1,0
654,52,No,Travel Rarely,Data Science,45,Graduation,5,female,119339,3,1,Developer,3,Divorced,10,Yes,21,8,2,8,2,5
3852,55,No,Travel Frequently,Software Development,12,PhD,3,male,152957,1,7,Help Desk,4,Divorced,5,No,51,11,3,0,0,3
9366,54,No,Travel Rarely,Data Science,13,Graduation,1,male,177763,4,2,Support,5,Divorced,8,Yes,56,12,1,2,3,4
3054,45,No,Travel Rarely,Software Development,11,Graduation,5,MALE,,5,4,Business Analyst,1,Single,10,No,90,13,4,7,9,1
4878,42,No,Travel Rarely,IT Services,15,Degree,4,MALE,96808,2,4,Help Desk,4,Single,6,No,41,13,1,7,4,3
3888,42,No,Travel Rarely,Software Development,27,Graduation,2,female,143755,2,3,Consultant,4,Single,5,No,89,10,4,3,7,1
3279,50,No,Travel Frequently,Network Administration,37,Degree,3,female,62174,1,2,HR,1,Married,4,No,86,11,4,10,5,0
6896,58,Yes,Travel Rarely,Network Administration,23,PhD,5,male,90763,4,2,Developer,2,Married,10,Yes,100,12,5,6,10,5
7868,35,No,No Travel,Data Science,16,Degree,4,male,179522,3,4,Consultant,2,Married,3,No,80,0,2,7,8,7
9625,41,No,No Travel,IT Services,2,Master's,4,male,107666,4,7,Technician,1,Single,0,No,47,10,5,10,9,0
4959,43,No,Travel Rarely,IT Services,10,Graduation,1,male,190624,3,2,Help Desk,2,Married,4,Yes,65,6,4,1,0,4
9806,33,Yes,Travel Rarely,Network Administration,26,Graduation,1,FEMALE,153226,1,7,Consultant,3,Single,7,No,85,12,2,3,3,3
4660,58,No,Travel Frequently,Cyber Security,42,Degree,3,FEMALE,143199,1,6,Manager,3,Married,9,Yes,55,14,5,5,10,6
3170,47,No,Travel Rarely,Data Science,45,Degree,4,male,56539,3,2,Software Engineer,4,Single,10,Yes,52,5,4,10,6,3
863,31,No,Travel Rarely,Software Development,29,Degree,5,male,101400,1,1,HR,1,Married,7,No,61,10,4,0,2,8
5038,28,No,No Travel,IT Services,10,Graduation,5,female,71503,1,8,IT,2,Divorced,6,No,61,11,3,9,5,1
9569,49,No,No Travel,Software Development,3,Graduation,3,MALE,95169,1,2,Director,2,Married,2,Yes,23,8,,9,5,7
2681,61,No,Travel Rarely,Cyber Security,44,Degree,5,MALE,67271,1,2,Director,5,Married,7,No,24,15,3,7,3,5
2673,46,No,No Travel,Software Development,20,Graduation,5,female,183423,3,4,Software Engineer,2,Divorced,9,Yes,82,0,1,6,5,8
8808,53,No,Travel Rarely,Software Development,38,Below College,3,female,114435,5,2,Technician,3,Single,9,No,76,2,1,6,9,1
5302,57,No,Travel Frequently,IT Services,37,Degree,3,male,156400,2,7,Developer,4,Divorced,4,No,38,12,1,5,6,1
3743,34,No,Travel Frequently,Data Science,35,Master's,5,female,38144,5,5,QA Analyst,4,Divorced,9,Yes,27,1,3,10,8,1
7626,22,Yes,Travel Rarely,IT Services,50,Graduation,1,FEMALE,60946,3,1,Developer,1,Married,2,No,36,9,1,2,1,2
2970,20,Yes,Travel Rarely,Cyber Security,28,Degree,2,FEMALE,90150,1,6,Help Desk,3,Single,10,No,91,14,,1,5,3
2029,18,No,Travel Frequently,Cyber Security,12,Graduation,5,FEMALE,161527,1,7,Developer,4,Single,5,No,54,18,3,10,4,7
4593,60,No,Travel Rarely,Network Administration,24,Master's,2,female,85560,2,6,Support,3,Divorced,6,Yes,96,9,3,10,5,2
1776,25,No,Travel Rarely,Cyber Security,31,Master's,4,male,128248,1,3,Software Engineer,,Single,8,Yes,40,13,1,7,0,2
4600,26,No,Travel Rarely,IT Services,44,Graduation,3,MALE,117872,2,5,Director,5,Divorced,6,No,58,4,3,4,1,1
2103,46,Yes,Travel Rarely,Network Administration,15,Master's,2,female,185721,4,5,Help Desk,3,Divorced,6,No,54,10,4,2,0,6
8306,60,Yes,Travel Frequently,Cyber Security,37,PhD,1,MALE,104300,5,6,Developer,1,Single,9,Yes,37,5,4,8,7,3
40,26,No,Travel Rarely,Data Science,29,Degree,5,MALE,164677,2,1,Technician,3,Divorced,7,No,44,11,3,2,1,2
7487,34,No,Travel Rarely,IT Services,19,Degree,4,female,71650,2,3,Director,1,Divorced,9,No,33,3,5,10,2,4
4174,40,No,Travel Rarely,IT Services,21,Degree,3,MALE,131676,1,4,Support,4,Single,9,No,43,6,3,4,6,8
8111,22,Yes,No Travel,Software Development,29,Below College,1,female,33038,2,5,Help Desk,2,Single,8,No,52,4,3,9,4,5
9878,25,Yes,Travel Rarely,Data Science,1,Master's,4,FEMALE,119958,4,2,Consultant,1,Divorced,2,No,23,5,3,10,8,1
5712,24,No,Travel Rarely,Cyber Security,39,PhD,3,FEMALE,94846,4,4,Technician,5,Single,3,No,15,0,1,6,1,0
4079,44,No,Travel Rarely,IT Services,30,Master's,3,FEMALE,117038,5,4,Developer,5,Divorced,10,Yes,18,3,5,3,2,2
1766,24,No,Travel Rarely,Software Development,19,Degree,1,MALE,88398,1,3,Manager,5,Married,6,No,40,2,3,8,10,8
5249,45,No,Travel Rarely,Software Development,10,Below College,5,male,147355,4,3,Manager,5,Divorced,5,Yes,22,12,5,1,2,5
1575,28,No,Travel Rarely,Data Science,42,Graduation,1,male,168982,2,2,Software Engineer,2,Divorced,3,No,82,2,3,8,6,8
431,18,No,No Travel,Network Administration,1,PhD,1,male,213613,1,1,Software Engineer,2,Married,4,Yes,64,7,4,4,0,1
2837,18,No,Travel Rarely,IT Services,29,Master's,1,MALE,118390,4,2,Help Desk,2,Married,5,Yes,4,11,2,0,2,5
9608,33,Yes,Travel Rarely,Cyber Security,6,Graduation,4,FEMALE,82545,2,3,HR,1,Married,3,No,6,16,5,5,3,6
81,35,No,No Travel,Data Science,47,Degree,2,FEMALE,90731,5,5,Manager,2,Single,2,No,85,7,1,5,3,8
4354,27,No,Travel Frequently,Cyber Security,29,Degree,5,MALE,112118,5,1,Manager,5,Divorced,3,Yes,16,17,5,1,5,2
7598,34,No,Travel Frequently,Cyber Security,18,Degree,1,male,31677,5,6,Business Analyst,3,Divorced,1,No,13,16,5,6,2,2
8093,52,No,Travel Rarely,Network Administration,28,PhD,3,female,112456,3,6,QA Analyst,2,Single,9,No,90,5,1,3,9,0
6802,40,Yes,Travel Rarely,Data Science,39,Graduation,2,FEMALE,81111,4,8,Consultant,3,Married,2,No,83,19,4,9,6,5
1383,54,No,Travel Rarely,IT Services,8,Degree,1,MALE,140517,5,4,Developer,1,Married,4,No,72,6,3,2,3,0
7046,43,No,Travel Frequently,Software Development,14,Degree,5,MALE,170320,2,4,Software Engineer,5,Married,7,No,0,12,4,2,8,0
7718,19,No,Travel Frequently,Network Administration,40,Graduation,1,male,151216,5,3,Business Analyst,3,Single,1,No,75,1,4,9,1,3
7888,58,No,Travel Rarely,Network Administration,39,Degree,4,female,,4,3,Business Analyst,3,Divorced,10,No,73,18,2,4,5,0
9436,60,No,Travel Frequently,Cyber Security,16,Graduation,1,male,178920,5,3,HR,4,Divorced,8,No,2,14,3,1,9,6
227,50,No,Travel Rarely,Network Administration,10,Degree,2,male,167246,3,6,IT,4,Divorced,3,No,4,4,4,5,1,6
4744,54,Yes,Travel Frequently,IT Services,31,Master's,3,male,156892,1,7,Support,4,Single,1,No,22,0,1,4,4,3
4596,31,No,Travel Frequently,Software Development,2,Degree,4,female,62646,4,3,Business Analyst,3,Single,1,No,38,11,2,2,2,1
3083,35,No,Travel Frequently,Data Science,33,Graduation,5,FEMALE,70209,1,8,HR,,Single,6,Yes,100,17,3,0,3,3
6064,39,No,Travel Frequently,Data Science,31,Below College,4,MALE,111099,2,7,Help Desk,1,Married,3,Yes,23,4,4,1,7,5
1634,19,No,No Travel,Network Administration,31,Master's,3,MALE,185703,1,8,QA Analyst,1,Single,2,No,48,16,3,9,6,2
7326,57,No,No Travel,Software Development,45,PhD,2,MALE,105885,4,5,Director,4,Single,7,No,9,1,3,1,9,7
3974,62,No,No Travel,IT Services,47,Degree,5,male,122199,2,7,Help Desk,4,Single,10,No,69,0,4,4,0,6
9462,63,No,Travel Rarely,Network Administration,42,Master's,5,MALE,69249,3,7,Technician,2,Married,10,No,27,8,4,4,10,5
4475,59,No,No Travel,Cyber Security,42,PhD,1,MALE,105994,5,3,Director,5,Married,1,No,1,4,4,5,5,6
4175,47,No,Travel Rarely,Data Science,19,Degree,3,female,184193,2,3,Support,,Divorced,8,No,49,11,5,0,9,7
9272,28,No,Travel Rarely,Network Administration,40,Degree,5,MALE,83280,5,2,Developer,1,Divorced,3,Yes,89,0,2,7,1,7
4684,32,No,Travel Rarely,Software Development,3,Degree,1,FEMALE,59150,3,5,Director,1,Single,4,No,64,13,2,10,6,2
4449,22,No,Travel Rarely,Software Development,23,Degree,5,male,136895,1,4,Director,4,Divorced,3,No,49,12,5,0,8,4
6320,45,Yes,Travel Frequently,Network Administration,19,Degree,1,female,95592,2,6,Support,4,Divorced,4,No,100,7,2,2,0,2
5176,47,No,No Travel,Network Administration,29,Master's,1,female,58149,4,5,Developer,1,Divorced,3,Yes,1,1,3,10,7,3
1630,56,No,Travel Rarely,Software Development,47,Below College,2,FEMALE,56017,5,2,Developer,4,Married,4,No,82,13,,0,10,2
1960,62,No,Travel Rarely,Network Administration,33,Graduation,4,FEMALE,74252,4,7,IT,5,Divorced,10,No,1,18,3,3,8,3
3633,52,No,No Travel,Network Administration,28,Graduation,4,FEMALE,43975,5,8,Support,1,Divorced,6,No,4,5,2,10,4,4
2483,56,No,Travel Rarely,Cyber Security,11,Master's,4,male,111966,4,6,Developer,3,Divorced,10,No,72,16,3,0,2,1
6582,45,No,Travel Frequently,Cyber Security,23,Graduation,2,male,103537,3,1,Support,5,Married,5,No,66,6,2,3,8,8
9970,24,Yes,No Travel,Data Science,39,Graduation,1,male,100745,1,1,IT,4,Divorced,10,Yes,6,12,2,9,7,8
7457,41,Yes,Travel Rarely,Cyber Security,20,Graduation,5,MALE,41185,4,1,Business Analyst,2,Divorced,9,No,0,4,3,2,8,2
7645,41,No,No Travel,Software Development,9,Master's,3,female,70911,3,4,Business Analyst,4,Divorced,1,Yes,8,17,4,2,0,0
5370,22,No,No Travel,IT Services,16,Degree,5,FEMALE,51784,2,5,Manager,2,Divorced,4,Yes,70,14,3,2,6,7
4814,22,No,No Travel,Cyber Security,47,Degree,5,male,155549,5,7,IT,2,Single,6,No,53,11,1,8,6,0
5731,33,No,Travel Rarely,Cyber Security,6,Degree,4,female,92578,1,3,Business Analyst,5,Married,1,No,58,8,2,6,2,7
5691,32,No,No Travel,IT Services,10,Master's,3,MALE,104344,4,8,Support,5,Divorced,10,Yes,79,1,1,3,4,3
6883,40,No,Travel Rarely,Software Development,35,Degree,1,male,144270,4,8,Technician,2,Married,8,No,84,18,3,9,9,6
1121,46,No,No Travel,Software Development,26,Master's,3,male,180065,5,2,Consultant,3,Single,9,No,26,5,2,6,4,0
4820,46,No,Travel Rarely,Cyber Security,7,Graduation,5,FEMALE,34613,4,3,IT,5,Divorced,0,No,18,17,4,4,5,7
5772,19,Yes,Travel Frequently,Network Administration,31,Master's,4,FEMALE,42839,2,2,Consultant,3,Married,6,No,63,0,2,5,0,6
715,44,Yes,Travel Rarely,Software Development,32,PhD,3,male,150133,3,2,Technician,2,Divorced,9,No,19,14,3,8,1,2
1792,50,No,Travel Rarely,Cyber Security,50,PhD,4,FEMALE,139160,2,5,Consultant,,Married,4,Yes,26,6,5,2,6,6
3594,52,Yes,Travel Rarely,IT Services,43,Graduation,3,MALE,138178,2,6,Help Desk,4,Divorced,5,No,57,5,1,1,3,2
5451,36,Yes,Travel Rarely,Cyber Security,31,Master's,1,female,174626,5,6,Manager,4,Divorced,4,No,38,20,2,3,7,6
7107,24,No,No Travel,Cyber Security,18,Graduation,3,MALE,73283,2,1,HR,3,Single,7,No,97,11,5,7,4,2
7150,34,No,Travel Rarely,Network Administration,48,Master's,5,MALE,42304,2,5,Director,3,Married,9,No,32,17,5,7,5,6
4438,60,No,No Travel,Data Science,28,Graduation,3,FEMALE,144191,3,7,Support,5,Married,1,Yes,53,20,4,10,8,8
2396,38,No,Travel Rarely,Data Science,12,Graduation,3,FEMALE,132482,2,1,Help Desk,3,Married,5,No,54,10,4,5,0,0
4270,60,No,Travel Rarely,Data Science,7,PhD,1,female,107249,1,5,Director,1,Married,5,No,60,10,4,6,9,8
5686,26,No,Travel Frequently,Data Science,30,Graduation,4,FEMALE,178224,4,4,Technician,2,Married,0,No,62,7,1,4,10,2
4960,47,Yes,Travel Rarely,Software Development,35,Master's,2,MALE,180075,4,6,Business Analyst,5,Married,10,No,37,11,1,5,7,5
2430,32,Yes,Travel Rarely,Data Science,25,Graduation,2,female,130737,1,2,Consultant,2,Divorced,7,No,53,11,1,3,3,2
7029,18,No,Travel Rarely,Software Development,47,Graduation,2,FEMALE,42460,1,6,Developer,1,Single,2,No,46,10,5,8,3,5
7062,29,No,Travel Rarely,Cyber Security,2,Degree,1,male,102185,3,7,Director,1,Divorced,8,Yes,2,13,3,6,6,7
3143,37,No,No Travel,Data Science,32,Below College,4,female,169859,3,1,Manager,5,Married,0,No,11,13,2,4,8,8
6681,54,No,Travel Frequently,Software Development,4,PhD,1,MALE,149027,5,2,Manager,5,Married,2,No,57,9,1,4,1,1
7135,25,Yes,Travel Rarely,Cyber Security,40,PhD,5,female,155491,2,6,Help Desk,2,Married,6,No,43,17,1,9,8,3
3699,29,No,Travel Frequently,Data Science,50,Graduation,5,male,40262,2,7,Developer,4,Divorced,0,No,26,10,4,0,5,7
9600,60,No,Travel Frequently,Network Administration,32,Master's,3,MALE,166025,5,8,Help Desk,5,Divorced,3,No,20,8,5,9,9,8
1479,49,Yes,No Travel,Data Science,41,Degree,1,male,62637,4,7,HR,1,Married,5,No,59,15,,1,9,7
1743,33,No,Travel Rarely,Cyber Security,38,Degree,2,MALE,126706,1,7,Director,2,Divorced,8,No,77,10,3,0,9,3
8392,44,No,Travel Rarely,Software Development,26,Degree,4,female,46248,5,6,Consultant,5,Divorced,2,Yes,95,8,3,6,1,6
3989,52,No,Travel Rarely,Network Administration,13,PhD,2,FEMALE,32433,5,5,QA Analyst,4,Divorced,7,No,13,13,4,4,6,7
